Geneid	"RNA STAR on data 17, data 15, and data 9: mapped.bam"	Public Name
WBGene00049701	0	21ur-2317
WBGene00049702	0	21ur-2630
WBGene00049703	0	21ur-4665
WBGene00049704	0	21ur-3867
WBGene00049705	0	21ur-2858
WBGene00049706	0	21ur-2475
WBGene00049707	0	21ur-1744
WBGene00049708	0	21ur-2313
WBGene00049709	0	21ur-4271
WBGene00049710	0	21ur-223
WBGene00049711	0	21ur-4293
WBGene00049712	0	21ur-3506
WBGene00049713	0	21ur-4544
WBGene00049714	0	21ur-981
WBGene00049715	0	21ur-56
WBGene00049716	0	21ur-747
WBGene00049717	1	21ur-5416
WBGene00049718	0	21ur-2036
WBGene00049719	0	21ur-2222
WBGene00049720	0	21ur-2529
WBGene00049721	0	21ur-5379
WBGene00049722	0	21ur-2848
WBGene00049723	0	21ur-3421
WBGene00049724	0	21ur-2204
WBGene00049725	0	21ur-1862
WBGene00049726	0	21ur-3046
WBGene00049727	0	21ur-4713
WBGene00049728	0	21ur-1955
WBGene00049729	0	21ur-2485
WBGene00049730	0	21ur-4431
WBGene00049731	0	21ur-3547
WBGene00049732	0	21ur-547
WBGene00049733	0	21ur-970
WBGene00049734	0	21ur-1946
WBGene00049735	0	21ur-4223
WBGene00049736	0	21ur-2535
WBGene00049737	0	21ur-2709
WBGene00049738	0	21ur-4107
WBGene00049739	0	21ur-4448
WBGene00049740	0	21ur-1792
WBGene00049741	0	21ur-2673
WBGene00049742	0	21ur-2943
WBGene00049743	0	21ur-4246
WBGene00049744	0	21ur-5370
WBGene00049745	0	21ur-1007
WBGene00049746	0	21ur-4311
WBGene00049747	0	21ur-1794
WBGene00049748	0	21ur-943
WBGene00049749	0	21ur-2320
WBGene00049750	0	21ur-1583
WBGene00049751	0	21ur-3213
WBGene00049752	0	21ur-2227
WBGene00049753	0	21ur-535
WBGene00049754	0	21ur-932
WBGene00049755	0	21ur-1960
WBGene00049756	0	21ur-4104
WBGene00049757	0	21ur-2642
WBGene00049758	0	21ur-3751
WBGene00049759	0	21ur-1672
WBGene00049760	0	21ur-3366
WBGene00049761	0	21ur-2197
WBGene00049762	0	21ur-1295
WBGene00049763	0	21ur-2500
WBGene00049764	0	21ur-4328
WBGene00049765	0	21ur-4346
WBGene00049766	0	21ur-3596
WBGene00049767	0	21ur-2510
WBGene00049768	0	21ur-1952
WBGene00049769	0	21ur-3315
WBGene00049770	0	21ur-1429
WBGene00049771	0	21ur-2659
WBGene00049772	0	21ur-2026
WBGene00049773	0	21ur-691
WBGene00049774	0	21ur-4747
WBGene00049775	0	21ur-2520
WBGene00049776	0	21ur-1725
WBGene00049777	0	21ur-2654
WBGene00049778	0	21ur-841
WBGene00049779	0	21ur-4282
WBGene00049780	0	21ur-3352
WBGene00049781	0	21ur-1115
WBGene00049782	0	21ur-2108
WBGene00049783	0	21ur-4035
WBGene00049784	0	21ur-2069
WBGene00049785	0	21ur-3709
WBGene00049786	0	21ur-4879
WBGene00049787	0	21ur-2134
WBGene00049788	0	21ur-842
WBGene00049789	0	21ur-2761
WBGene00049790	0	21ur-1856
WBGene00049791	0	21ur-2375
WBGene00049792	0	21ur-4402
WBGene00049793	0	21ur-1052
WBGene00049794	0	21ur-431
WBGene00049795	0	21ur-4188
WBGene00049796	1	21ur-323
WBGene00049797	0	21ur-3092
WBGene00049798	0	21ur-3625
WBGene00049799	0	21ur-4357
WBGene00049800	0	21ur-4425
WBGene00049801	0	21ur-4066
WBGene00049802	0	21ur-211
WBGene00049803	0	21ur-2046
WBGene00049804	0	21ur-2112
WBGene00049805	0	21ur-2817
WBGene00049806	0	21ur-1069
WBGene00049807	0	21ur-3255
WBGene00049808	0	21ur-1641
WBGene00049809	0	21ur-4634
WBGene00049810	0	21ur-3415
WBGene00049811	0	21ur-2335
WBGene00049812	0	21ur-1379
WBGene00049813	0	21ur-2778
WBGene00049814	0	21ur-461
WBGene00049815	0	21ur-1393
WBGene00049816	0	21ur-1989
WBGene00049817	0	21ur-3031
WBGene00049818	0	21ur-466
WBGene00049819	0	21ur-4165
WBGene00049820	0	21ur-185
WBGene00049821	0	21ur-4596
WBGene00049822	0	21ur-1197
WBGene00049823	0	21ur-4012
WBGene00049824	0	21ur-1969
WBGene00049825	0	21ur-1827
WBGene00049826	0	21ur-3018
WBGene00049827	0	21ur-1387
WBGene00049828	0	21ur-512
WBGene00049829	0	21ur-1787
WBGene00049830	0	21ur-1648
WBGene00049831	0	21ur-3787
WBGene00049832	0	21ur-493
WBGene00049833	0	21ur-1851
WBGene00049834	0	21ur-1941
WBGene00049835	0	21ur-1928
WBGene00049836	0	21ur-37
WBGene00049837	0	21ur-417
WBGene00049838	0	21ur-1828
WBGene00049839	0	21ur-2792
WBGene00049840	0	21ur-3748
WBGene00049841	0	21ur-272
WBGene00049842	0	21ur-4360
WBGene00049843	0	21ur-1532
WBGene00049844	0	21ur-3334
WBGene00049845	0	21ur-2596
WBGene00049846	0	21ur-640
WBGene00049847	0	21ur-1830
WBGene00049848	0	21ur-2836
WBGene00049849	0	21ur-3745
WBGene00049850	0	21ur-2083
WBGene00049851	0	21ur-1848
WBGene00049852	0	21ur-2804
WBGene00049853	0	21ur-657
WBGene00049854	0	21ur-5137
WBGene00049855	0	21ur-251
WBGene00049856	0	21ur-5200
WBGene00049857	0	21ur-3555
WBGene00049858	0	21ur-1200
WBGene00049859	0	21ur-4115
WBGene00049860	0	21ur-5226
WBGene00049861	0	21ur-2469
WBGene00049862	0	21ur-402
WBGene00049863	0	21ur-3125
WBGene00049864	0	21ur-4128
WBGene00049865	0	21ur-46
WBGene00049866	0	21ur-1250
WBGene00049867	0	21ur-4058
WBGene00049868	0	21ur-1339
WBGene00049869	0	21ur-2706
WBGene00049870	0	21ur-3480
WBGene00049871	0	21ur-3949
WBGene00049872	0	21ur-3542
WBGene00049873	0	21ur-4972
WBGene00049874	0	21ur-3851
WBGene00049875	0	21ur-1888
WBGene00049876	0	21ur-791
WBGene00049877	0	21ur-4287
WBGene00049878	0	21ur-3207
WBGene00049879	0	21ur-3563
WBGene00049880	0	21ur-4087
WBGene00049881	0	21ur-1440
WBGene00049882	0	21ur-3160
WBGene00049883	0	21ur-4555
WBGene00049884	0	21ur-5369
WBGene00049885	0	21ur-1196
WBGene00049886	2	21ur-3165
WBGene00049887	0	21ur-4611
WBGene00049888	2	21ur-1334
WBGene00049889	0	21ur-1140
WBGene00049890	0	21ur-4983
WBGene00049891	0	21ur-4194
WBGene00049892	0	21ur-2947
WBGene00049893	0	21ur-3259
WBGene00049894	0	21ur-4755
WBGene00049895	0	21ur-5425
WBGene00049896	0	21ur-3631
WBGene00049897	0	21ur-2434
WBGene00049898	0	21ur-4187
WBGene00049899	0	21ur-4573
WBGene00049900	0	21ur-3660
WBGene00049901	0	21ur-4995
WBGene00049902	0	21ur-555
WBGene00049903	0	21ur-4499
WBGene00049904	0	21ur-1586
WBGene00049905	0	21ur-736
WBGene00049906	0	21ur-1272
WBGene00049907	0	21ur-3840
WBGene00049908	0	21ur-1394
WBGene00049909	0	21ur-1143
WBGene00049910	0	21ur-4830
WBGene00049911	0	21ur-4837
WBGene00049912	0	21ur-3345
WBGene00049913	0	21ur-3864
WBGene00049914	0	21ur-3824
WBGene00049915	0	21ur-1804
WBGene00049916	0	21ur-1480
WBGene00049917	0	21ur-2068
WBGene00049918	0	21ur-3900
WBGene00049919	0	21ur-494
WBGene00049920	0	21ur-712
WBGene00049921	0	21ur-706
WBGene00049922	0	21ur-4841
WBGene00049923	0	21ur-2477
WBGene00049924	0	21ur-239
WBGene00049925	0	21ur-4767
WBGene00049926	0	21ur-4364
WBGene00049927	0	21ur-1552
WBGene00049928	0	21ur-2835
WBGene00049929	0	21ur-249
WBGene00049930	0	21ur-2973
WBGene00049931	0	21ur-2723
WBGene00049932	0	21ur-3799
WBGene00049933	0	21ur-3644
WBGene00049934	0	21ur-354
WBGene00049935	0	21ur-2094
WBGene00049936	0	21ur-5359
WBGene00049937	0	21ur-3597
WBGene00049938	0	21ur-3004
WBGene00049939	0	21ur-5100
WBGene00049940	0	21ur-2575
WBGene00049941	0	21ur-437
WBGene00049942	0	21ur-1095
WBGene00049943	0	21ur-4626
WBGene00049944	0	21ur-1458
WBGene00049945	1	21ur-1296
WBGene00049946	0	21ur-4855
WBGene00049947	0	21ur-5406
WBGene00049948	0	21ur-4791
WBGene00049949	0	21ur-879
WBGene00049950	0	21ur-5170
WBGene00049951	0	21ur-2769
WBGene00049952	0	21ur-4006
WBGene00049953	0	21ur-110
WBGene00049954	1	21ur-321
WBGene00049955	0	21ur-5145
WBGene00049956	0	21ur-1574
WBGene00049957	0	21ur-2674
WBGene00049958	0	21ur-4655
WBGene00049959	0	21ur-4946
WBGene00049960	0	21ur-3931
WBGene00049961	0	21ur-5368
WBGene00049962	0	21ur-4556
WBGene00049963	0	21ur-5128
WBGene00049964	0	21ur-2412
WBGene00049965	0	21ur-1373
WBGene00049966	0	21ur-5251
WBGene00049967	1	21ur-5041
WBGene00049968	0	21ur-2869
WBGene00049969	0	21ur-430
WBGene00049970	0	21ur-2852
WBGene00049971	0	21ur-2585
WBGene00049972	0	21ur-1548
WBGene00049973	0	21ur-5123
WBGene00049974	0	21ur-1428
WBGene00049975	0	21ur-1500
WBGene00049976	0	21ur-1531
WBGene00049977	1	21ur-651
WBGene00049978	0	21ur-2398
WBGene00049979	0	21ur-3603
WBGene00049980	0	21ur-3268
WBGene00049981	0	21ur-1035
WBGene00049982	0	21ur-1861
WBGene00049983	0	21ur-1759
WBGene00049984	0	21ur-4245
WBGene00049985	0	21ur-2924
WBGene00049986	0	21ur-1149
WBGene00049987	0	21ur-4403
WBGene00049988	0	21ur-4505
WBGene00049989	0	21ur-2963
WBGene00049990	0	21ur-3083
WBGene00049991	0	21ur-3589
WBGene00049992	0	21ur-4668
WBGene00049993	0	21ur-4394
WBGene00049994	0	21ur-4865
WBGene00049995	0	21ur-4770
WBGene00049996	0	21ur-166
WBGene00049997	0	21ur-2641
WBGene00049998	0	21ur-568
WBGene00049999	0	21ur-1883
WBGene00050000	0	21ur-548
WBGene00050001	0	21ur-64
WBGene00050002	0	21ur-5118
WBGene00050003	0	21ur-2810
WBGene00050004	1	21ur-3696
WBGene00050005	0	21ur-1914
WBGene00050006	0	21ur-3099
WBGene00050007	0	21ur-4462
WBGene00050008	0	21ur-5255
WBGene00050009	0	21ur-5140
WBGene00050010	0	21ur-1454
WBGene00050011	0	21ur-4023
WBGene00050012	0	21ur-2031
WBGene00050013	0	21ur-3618
WBGene00050014	0	21ur-904
WBGene00050015	0	21ur-3077
WBGene00050016	0	21ur-4687
WBGene00050017	0	21ur-2507
WBGene00050018	0	21ur-2582
WBGene00050019	0	21ur-612
WBGene00050020	0	21ur-4418
WBGene00050021	0	21ur-3135
WBGene00050022	0	21ur-5099
WBGene00050023	0	21ur-5003
WBGene00050024	0	21ur-1453
WBGene00050025	0	21ur-1728
WBGene00050026	0	21ur-2052
WBGene00050027	0	21ur-3837
WBGene00050028	0	21ur-3180
WBGene00050029	0	21ur-385
WBGene00050030	0	21ur-441
WBGene00050031	1	21ur-2615
WBGene00050032	0	21ur-4921
WBGene00050033	0	21ur-3498
WBGene00050034	0	21ur-3915
WBGene00050035	0	21ur-3802
WBGene00050036	0	21ur-1734
WBGene00050037	0	21ur-2011
WBGene00050038	0	21ur-2571
WBGene00050039	0	21ur-685
WBGene00050040	0	21ur-5149
WBGene00050041	0	21ur-5077
WBGene00050042	0	21ur-929
WBGene00050043	0	21ur-2400
WBGene00050044	0	21ur-1073
WBGene00050045	0	21ur-3692
WBGene00050046	0	21ur-1323
WBGene00050047	0	21ur-3534
WBGene00050048	0	21ur-1933
WBGene00050049	0	21ur-626
WBGene00050050	0	21ur-3277
WBGene00050051	0	21ur-1875
WBGene00050052	0	21ur-4940
WBGene00050053	0	21ur-4219
WBGene00050054	0	21ur-5442
WBGene00050055	0	21ur-4937
WBGene00050056	0	21ur-3436
WBGene00050057	1	21ur-669
WBGene00050058	0	21ur-3308
WBGene00050059	0	21ur-5221
WBGene00050060	0	21ur-1022
WBGene00050061	0	21ur-5015
WBGene00050062	0	21ur-1988
WBGene00050063	0	21ur-3623
WBGene00050064	0	21ur-3811
WBGene00050065	0	21ur-5373
WBGene00050066	0	21ur-3235
WBGene00050067	0	21ur-2474
WBGene00050068	0	21ur-3178
WBGene00050069	0	21ur-3451
WBGene00050070	0	21ur-2191
WBGene00050071	0	21ur-3179
WBGene00050072	0	21ur-1493
WBGene00050073	0	21ur-1305
WBGene00050074	0	21ur-1051
WBGene00050075	0	21ur-688
WBGene00050076	0	21ur-756
WBGene00050077	0	21ur-1405
WBGene00050078	0	21ur-4811
WBGene00050079	0	21ur-3438
WBGene00050080	0	21ur-1083
WBGene00050081	0	21ur-2324
WBGene00050082	0	21ur-3985
WBGene00050083	0	21ur-2681
WBGene00050084	0	21ur-3007
WBGene00050085	0	21ur-2383
WBGene00050086	1	21ur-4932
WBGene00050087	0	21ur-788
WBGene00050088	0	21ur-1155
WBGene00050089	0	21ur-798
WBGene00050090	0	21ur-3562
WBGene00050091	0	21ur-2952
WBGene00050092	0	21ur-1567
WBGene00050093	0	21ur-896
WBGene00050094	0	21ur-1847
WBGene00050095	0	21ur-5409
WBGene00050096	0	21ur-2025
WBGene00050097	0	21ur-5246
WBGene00050098	0	21ur-2209
WBGene00050099	0	21ur-3428
WBGene00050100	0	21ur-4532
WBGene00050101	0	21ur-1315
WBGene00050102	0	21ur-1763
WBGene00050103	0	21ur-4733
WBGene00050104	0	21ur-264
WBGene00050105	0	21ur-2137
WBGene00050106	2	21ur-1909
WBGene00050107	0	21ur-627
WBGene00050108	0	21ur-15
WBGene00050109	0	21ur-2219
WBGene00050110	0	21ur-4517
WBGene00050111	0	21ur-2981
WBGene00050112	0	21ur-71
WBGene00050113	0	21ur-4798
WBGene00050114	0	21ur-3264
WBGene00050115	0	21ur-1745
WBGene00050116	0	21ur-674
WBGene00050117	0	21ur-781
WBGene00050118	0	21ur-1623
WBGene00050119	0	21ur-1577
WBGene00050120	1	21ur-5024
WBGene00050121	0	21ur-3503
WBGene00050122	0	21ur-2155
WBGene00050123	0	21ur-3460
WBGene00050124	0	21ur-1208
WBGene00050125	0	21ur-4923
WBGene00050126	0	21ur-4543
WBGene00050127	0	21ur-3920
WBGene00050128	0	21ur-3486
WBGene00050129	0	21ur-3149
WBGene00050130	0	21ur-779
WBGene00050131	0	21ur-2905
WBGene00050132	0	21ur-148
WBGene00050133	0	21ur-2544
WBGene00050134	0	21ur-5033
WBGene00050135	0	21ur-1179
WBGene00050136	0	21ur-3117
WBGene00050137	0	21ur-859
WBGene00050138	0	21ur-4570
WBGene00050139	0	21ur-5391
WBGene00050140	0	21ur-2144
WBGene00050141	0	21ur-4884
WBGene00050142	0	21ur-2760
WBGene00050143	0	21ur-507
WBGene00050144	0	21ur-1288
WBGene00050145	0	21ur-4600
WBGene00050146	0	21ur-4961
WBGene00050147	0	21ur-4237
WBGene00050148	0	21ur-5321
WBGene00050149	0	21ur-451
WBGene00050150	0	21ur-1519
WBGene00050151	0	21ur-5347
WBGene00050152	0	21ur-1560
WBGene00050153	0	21ur-1526
WBGene00050154	0	21ur-5387
WBGene00050155	0	21ur-2393
WBGene00050156	0	21ur-5168
WBGene00050157	0	21ur-4565
WBGene00050158	0	21ur-2823
WBGene00050159	0	21ur-1026
WBGene00050160	0	21ur-3659
WBGene00050161	0	21ur-1509
WBGene00050162	0	21ur-776
WBGene00050163	0	21ur-3193
WBGene00050164	0	21ur-2988
WBGene00050165	0	21ur-1708
WBGene00050166	0	21ur-3078
WBGene00050167	0	21ur-4718
WBGene00050168	0	21ur-4411
WBGene00050169	0	21ur-2277
WBGene00050170	0	21ur-4691
WBGene00050171	0	21ur-5157
WBGene00050172	0	21ur-1105
WBGene00050173	0	21ur-5310
WBGene00050174	0	21ur-2300
WBGene00050175	0	21ur-2283
WBGene00050176	0	21ur-1240
WBGene00050177	0	21ur-5241
WBGene00050178	0	21ur-5437
WBGene00050179	0	21ur-1819
WBGene00050180	0	21ur-2881
WBGene00050181	0	21ur-4176
WBGene00050182	0	21ur-347
WBGene00050183	0	21ur-5092
WBGene00050184	0	21ur-1653
WBGene00050185	0	21ur-2491
WBGene00050186	0	21ur-5083
WBGene00050187	0	21ur-874
WBGene00050188	0	21ur-5067
WBGene00050189	0	21ur-3333
WBGene00050190	0	21ur-832
WBGene00050191	1	21ur-5031
WBGene00050192	0	21ur-4196
WBGene00050193	0	21ur-4046
WBGene00050194	0	21ur-2177
WBGene00050195	0	21ur-633
WBGene00050196	0	21ur-3142
WBGene00050197	0	21ur-39
WBGene00050198	0	21ur-2486
WBGene00050199	0	21ur-4782
WBGene00050200	0	21ur-3798
WBGene00050201	0	21ur-5199
WBGene00050202	0	21ur-3895
WBGene00050203	0	21ur-3564
WBGene00050204	0	21ur-277
WBGene00050205	0	21ur-3998
WBGene00050206	0	21ur-4618
WBGene00050207	0	21ur-4582
WBGene00050208	0	21ur-5319
WBGene00050209	0	21ur-4171
WBGene00050210	0	21ur-2232
WBGene00050211	0	21ur-2845
WBGene00050212	0	21ur-849
WBGene00050213	0	21ur-2015
WBGene00050214	0	21ur-5249
WBGene00050215	0	21ur-2528
WBGene00050216	0	21ur-5376
WBGene00050217	0	21ur-4076
WBGene00050218	0	21ur-1891
WBGene00050219	0	21ur-2234
WBGene00050220	0	21ur-2385
WBGene00050221	0	21ur-2632
WBGene00050222	0	21ur-4489
WBGene00050223	0	21ur-1533
WBGene00050224	0	21ur-3093
WBGene00050225	0	21ur-3717
WBGene00050226	0	21ur-2314
WBGene00050227	0	21ur-910
WBGene00050228	0	21ur-1214
WBGene00050229	0	21ur-4545
WBGene00050230	1	21ur-399
WBGene00050231	0	21ur-2550
WBGene00050232	0	21ur-3474
WBGene00050233	0	21ur-5305
WBGene00050234	0	21ur-2009
WBGene00050235	0	21ur-4386
WBGene00050236	0	21ur-3079
WBGene00050237	0	21ur-4604
WBGene00050238	0	21ur-425
WBGene00050239	0	21ur-3413
WBGene00050240	0	21ur-1630
WBGene00050241	0	21ur-2287
WBGene00050242	0	21ur-1654
WBGene00050243	0	21ur-5070
WBGene00050244	0	21ur-105
WBGene00050245	0	21ur-1592
WBGene00050246	0	21ur-1491
WBGene00050247	0	21ur-2027
WBGene00050248	0	21ur-2075
WBGene00050249	0	21ur-4899
WBGene00050250	0	21ur-5245
WBGene00050251	0	21ur-2323
WBGene00050252	0	21ur-796
WBGene00050253	0	21ur-2631
WBGene00050254	0	21ur-2854
WBGene00050255	0	21ur-2196
WBGene00050256	0	21ur-2953
WBGene00050257	0	21ur-2268
WBGene00050258	0	21ur-2675
WBGene00050259	0	21ur-316
WBGene00050260	0	21ur-394
WBGene00050261	0	21ur-5371
WBGene00050262	0	21ur-3876
WBGene00050263	0	21ur-4666
WBGene00050264	0	21ur-862
WBGene00050265	0	21ur-3222
WBGene00050266	0	21ur-2443
WBGene00050267	0	21ur-3889
WBGene00050268	0	21ur-4272
WBGene00050269	0	21ur-2318
WBGene00050270	0	21ur-2221
WBGene00050271	0	21ur-2705
WBGene00050272	0	21ur-3403
WBGene00050273	0	21ur-3872
WBGene00050274	0	21ur-3047
WBGene00050275	0	21ur-308
WBGene00050276	0	21ur-5331
WBGene00050277	0	21ur-1743
WBGene00050278	0	21ur-746
WBGene00050279	0	21ur-1978
WBGene00050280	0	21ur-4047
WBGene00050281	0	21ur-206
WBGene00050282	0	21ur-3378
WBGene00050283	0	21ur-1698
WBGene00050284	0	21ur-997
WBGene00050285	0	21ur-1966
WBGene00050286	0	21ur-3881
WBGene00050287	0	21ur-2748
WBGene00050288	0	21ur-3966
WBGene00050289	0	21ur-3640
WBGene00050290	0	21ur-2665
WBGene00050291	0	21ur-2532
WBGene00050292	0	21ur-556
WBGene00050293	0	21ur-1023
WBGene00050294	0	21ur-4279
WBGene00050295	0	21ur-2408
WBGene00050296	0	21ur-2351
WBGene00050297	0	21ur-4473
WBGene00050298	1	21ur-3102
WBGene00050299	0	21ur-3750
WBGene00050300	0	21ur-170
WBGene00050301	0	21ur-1277
WBGene00050302	0	21ur-3490
WBGene00050303	0	21ur-1002
WBGene00050304	0	21ur-4322
WBGene00050305	0	21ur-2307
WBGene00050306	0	21ur-1384
WBGene00050307	0	21ur-301
WBGene00050308	0	21ur-1889
WBGene00050309	0	21ur-2376
WBGene00050310	0	21ur-4904
WBGene00050311	0	21ur-4136
WBGene00050312	0	21ur-3622
WBGene00050313	0	21ur-4224
WBGene00050314	0	21ur-3482
WBGene00050315	0	21ur-3200
WBGene00050316	0	21ur-3886
WBGene00050317	0	21ur-4389
WBGene00050318	0	21ur-4135
WBGene00050319	0	21ur-4485
WBGene00050320	0	21ur-4850
WBGene00050321	0	21ur-4636
WBGene00050322	0	21ur-1820
WBGene00050323	0	21ur-1753
WBGene00050324	0	21ur-4377
WBGene00050325	0	21ur-1710
WBGene00050326	0	21ur-4993
WBGene00050327	0	21ur-4231
WBGene00050328	0	21ur-3891
WBGene00050329	0	21ur-3862
WBGene00050330	0	21ur-5060
WBGene00050331	0	21ur-4050
WBGene00050332	0	21ur-812
WBGene00050333	0	21ur-1058
WBGene00050334	0	21ur-814
WBGene00050335	0	21ur-2763
WBGene00050336	0	21ur-4312
WBGene00050337	0	21ur-4675
WBGene00050338	0	21ur-4822
WBGene00050339	0	21ur-2605
WBGene00050340	0	21ur-3937
WBGene00050341	0	21ur-2299
WBGene00050342	0	21ur-1511
WBGene00050343	0	21ur-1478
WBGene00050344	0	21ur-4843
WBGene00050345	0	21ur-1938
WBGene00050346	0	21ur-1366
WBGene00050347	1	21ur-4204
WBGene00050348	0	21ur-4619
WBGene00050349	1	21ur-3024
WBGene00050350	0	21ur-2461
WBGene00050351	0	21ur-2071
WBGene00050352	0	21ur-2936
WBGene00050353	0	21ur-1773
WBGene00050354	0	21ur-2904
WBGene00050355	0	21ur-3974
WBGene00050356	0	21ur-192
WBGene00050357	0	21ur-1637
WBGene00050358	0	21ur-4098
WBGene00050359	0	21ur-711
WBGene00050360	0	21ur-7
WBGene00050361	0	21ur-2170
WBGene00050362	0	21ur-4761
WBGene00050363	0	21ur-1333
WBGene00050364	0	21ur-4730
WBGene00050365	0	21ur-4013
WBGene00050366	0	21ur-4166
WBGene00050367	0	21ur-4127
WBGene00050368	0	21ur-3852
WBGene00050369	0	21ur-5332
WBGene00050370	0	21ur-3522
WBGene00050371	0	21ur-4625
WBGene00050372	0	21ur-949
WBGene00050373	0	21ur-1826
WBGene00050374	0	21ur-3164
WBGene00050375	0	21ur-4361
WBGene00050376	0	21ur-3766
WBGene00050377	0	21ur-1353
WBGene00050378	0	21ur-460
WBGene00050379	0	21ur-1679
WBGene00050380	0	21ur-3669
WBGene00050381	1	21ur-1921
WBGene00050382	0	21ur-1057
WBGene00050383	0	21ur-3930
WBGene00050384	0	21ur-3030
WBGene00050385	0	21ur-3684
WBGene00050386	0	21ur-1193
WBGene00050387	0	21ur-1414
WBGene00050388	0	21ur-36
WBGene00050389	0	21ur-5225
WBGene00050390	0	21ur-4907
WBGene00050391	0	21ur-1036
WBGene00050392	0	21ur-2834
WBGene00050393	0	21ur-2082
WBGene00050394	0	21ur-3747
WBGene00050395	0	21ur-74
WBGene00050396	0	21ur-1915
WBGene00050397	3	21ur-2124
WBGene00050398	0	21ur-4778
WBGene00050399	0	21ur-2364
WBGene00050400	0	21ur-104
WBGene00050401	1	21ur-3943
WBGene00050402	0	21ur-573
WBGene00050403	0	21ur-373
WBGene00050404	0	21ur-4829
WBGene00050405	0	21ur-2107
WBGene00050406	0	21ur-4790
WBGene00050407	0	21ur-1669
WBGene00050408	0	21ur-4304
WBGene00050409	0	21ur-2305
WBGene00050410	0	21ur-4262
WBGene00050411	0	21ur-1668
WBGene00050412	0	21ur-3950
WBGene00050413	0	21ur-3770
WBGene00050414	0	21ur-1815
WBGene00050415	0	21ur-2439
WBGene00050416	0	21ur-658
WBGene00050417	0	21ur-4263
WBGene00050418	0	21ur-2597
WBGene00050419	0	21ur-4195
WBGene00050420	0	21ur-3649
WBGene00050421	0	21ur-4757
WBGene00050422	0	21ur-3541
WBGene00050423	0	21ur-4040
WBGene00050424	0	21ur-3901
WBGene00050425	0	21ur-4956
WBGene00050426	0	21ur-3948
WBGene00050427	0	21ur-2049
WBGene00050428	0	21ur-2497
WBGene00050429	0	21ur-1793
WBGene00050430	0	21ur-1060
WBGene00050431	0	21ur-528
WBGene00050432	0	21ur-4984
WBGene00050433	0	21ur-792
WBGene00050434	0	21ur-1389
WBGene00050435	0	21ur-536
WBGene00050436	0	21ur-1156
WBGene00050437	0	21ur-1880
WBGene00050438	0	21ur-4911
WBGene00050439	0	21ur-295
WBGene00050440	0	21ur-771
WBGene00050441	0	21ur-4112
WBGene00050442	0	21ur-3725
WBGene00050443	0	21ur-1940
WBGene00050444	0	21ur-4180
WBGene00050445	0	21ur-3307
WBGene00050446	0	21ur-513
WBGene00050447	0	21ur-4938
WBGene00050448	0	21ur-3192
WBGene00050449	0	21ur-4597
WBGene00050450	0	21ur-3161
WBGene00050451	0	21ur-4913
WBGene00050452	0	21ur-3299
WBGene00050453	0	21ur-2660
WBGene00050454	0	21ur-2693
WBGene00050455	0	21ur-1788
WBGene00050456	0	21ur-5114
WBGene00050457	0	21ur-2946
WBGene00050458	0	21ur-177
WBGene00050459	0	21ur-3186
WBGene00050460	0	21ur-4088
WBGene00050461	0	21ur-3019
WBGene00050462	0	21ur-5026
WBGene00050463	0	21ur-4159
WBGene00050464	0	21ur-92
WBGene00050465	0	21ur-3505
WBGene00050466	0	21ur-128
WBGene00050467	0	21ur-1671
WBGene00050468	0	21ur-1294
WBGene00050469	0	21ur-2653
WBGene00050470	0	21ur-3499
WBGene00050471	0	21ur-55
WBGene00050472	0	21ur-840
WBGene00050473	0	21ur-1949
WBGene00050474	0	21ur-4060
WBGene00050475	0	21ur-65
WBGene00050476	0	21ur-3214
WBGene00050477	0	21ur-1662
WBGene00050478	0	21ur-1399
WBGene00050479	0	21ur-2377
WBGene00050480	1	21ur-3423
WBGene00050481	0	21ur-485
WBGene00050482	0	21ur-1863
WBGene00050483	0	21ur-931
WBGene00050484	0	21ur-3435
WBGene00050485	0	21ur-1582
WBGene00050486	0	21ur-944
WBGene00050487	0	21ur-247
WBGene00050488	0	21ur-1622
WBGene00050489	0	21ur-1185
WBGene00050490	0	21ur-4449
WBGene00050491	1	21ur-1006
WBGene00050492	0	21ur-4281
WBGene00050493	0	21ur-3365
WBGene00050494	0	21ur-1649
WBGene00050495	0	21ur-2518
WBGene00050496	0	21ur-1859
WBGene00050497	0	21ur-2002
WBGene00050498	0	21ur-5005
WBGene00050499	0	21ur-1961
WBGene00050500	0	21ur-1953
WBGene00050501	0	21ur-4807
WBGene00050502	0	21ur-720
WBGene00050503	0	21ur-1203
WBGene00050504	0	21ur-2739
WBGene00050505	0	21ur-383
WBGene00050506	0	21ur-3351
WBGene00050507	0	21ur-4640
WBGene00050508	0	21ur-3548
WBGene00050509	0	21ur-4656
WBGene00050510	0	21ur-4397
WBGene00050511	0	21ur-4438
WBGene00050512	0	21ur-5344
WBGene00050513	0	21ur-2104
WBGene00050514	0	21ur-472
WBGene00050515	0	21ur-2127
WBGene00050516	0	21ur-141
WBGene00050517	0	21ur-1850
WBGene00050518	0	21ur-4189
WBGene00050519	0	21ur-5297
WBGene00050520	0	21ur-3256
WBGene00050521	0	21ur-2897
WBGene00050522	0	21ur-3820
WBGene00050523	0	21ur-5047
WBGene00050524	0	21ur-2942
WBGene00050525	0	21ur-917
WBGene00050526	0	21ur-4025
WBGene00050527	0	21ur-2886
WBGene00050528	0	21ur-2244
