Geneid	"RNA STAR on data 17, data 15, and data 16: mapped.bam"	Public Name
WBGene00006464	63	bath-47
WBGene00006465	5807	fntb-1
WBGene00006466	2925	tag-115
WBGene00006467	558	magu-2
WBGene00006468	458	rhgf-1
WBGene00006470	648	tag-120
WBGene00006471	0	nhr-233
WBGene00006472	5874	tag-123
WBGene00006473	2063	tag-124
WBGene00006474	7284	wdr-5.1
WBGene00006475	56	tyra-3
WBGene00006476	1224	rhgf-2
WBGene00006477	998	chup-1
WBGene00006478	2556	tag-131
WBGene00006479	3011	tmbi-4
WBGene00006481	9500	plrg-1
WBGene00006483	12572	dgk-4
WBGene00006484	3	tag-138
WBGene00006486	159	zipt-16
WBGene00006487	41	zipt-17
WBGene00006488	0	F56D6.6
WBGene00006489	4002	zhit-3
WBGene00006490	9039	kdin-1
WBGene00006491	2826	acl-3
WBGene00006492	4883	let-391
WBGene00006493	7916	ivns-1
WBGene00006494	7012	zipt-7.2
WBGene00006495	2910	cpna-1
WBGene00006496	2101	cgef-1
WBGene00006497	9758	tag-151
WBGene00006498	5710	ten-1
WBGene00006499	16327	tag-153
WBGene00006503	5434	snx-3
WBGene00006504	8227	kcc-1
WBGene00006505	107	lagr-1
WBGene00006508	2806	tns-1
WBGene00006509	103	tag-164
WBGene00006510	10864	mtrr-1
WBGene00006512	11628	abcf-1
WBGene00006513	522	rimb-1
WBGene00006514	7712	tdp-1
WBGene00006515	5979	txdc-9
WBGene00006516	5666	vps-16
WBGene00006517	3530	madd-3
WBGene00006518	10351	bckd-1B
WBGene00006519	16173	cox-6A
WBGene00006520	1100	egli-1
WBGene00006522	45	abcx-1
WBGene00006523	17239	tam-1
WBGene00006524	1111	tap-1
WBGene00006525	25	tax-2
WBGene00006526	23	tax-4
WBGene00006527	3264	tax-6
WBGene00006528	69274	tba-1
WBGene00006529	106801	tba-2
WBGene00006530	5981	tba-4
WBGene00006531	48	tba-5
WBGene00006532	14	tba-6
WBGene00006533	269	tba-7
WBGene00006534	6	tba-8
WBGene00006535	465	tba-9
WBGene00006536	61966	tbb-1
WBGene00006537	134251	tbb-2
WBGene00006538	343	tbb-4
WBGene00006539	250	tbb-6
WBGene00006540	7840	tbg-1
WBGene00006541	13381	tbh-1
WBGene00006542	7457	tbp-1
WBGene00006543	1180	tbx-2
WBGene00006544	79	tbx-7
WBGene00006545	215	tbx-8
WBGene00006546	1414	tbx-9
WBGene00006547	485	tbx-11
WBGene00006549	0	tbx-30
WBGene00006550	12	tbx-31
WBGene00006551	19	tbx-32
WBGene00006552	640	tbx-33
WBGene00006553	38	tbx-34
WBGene00006554	10	tbx-35
WBGene00006555	1009	tbx-36
WBGene00006556	59	tbx-37
WBGene00006557	89	tbx-38
WBGene00006558	19	tbx-39
WBGene00006559	17	tbx-40
WBGene00006560	1	tbx-41
WBGene00006561	891	tcl-2
WBGene00006562	17066	tdc-1
WBGene00006563	1198	teg-1
WBGene00006565	11092	tfg-1
WBGene00006566	3156	tgt-1
WBGene00006567	3070	tgt-2
WBGene00006568	4513	thk-1
WBGene00006570	376	tig-2
WBGene00006571	11800	tim-1
WBGene00006572	2359	tin-9.1
WBGene00006573	3003	tin-10
WBGene00006574	4055	tin-13
WBGene00006575	1849	tir-1
WBGene00006576	31	tkr-1
WBGene00006577	8150	tlf-1
WBGene00006578	1013	tli-1
WBGene00006579	26898	tlk-1
WBGene00006580	1330	tlp-1
WBGene00006582	622	tmd-2
WBGene00006583	1110	tnc-2
WBGene00006584	2667	tni-1
WBGene00006585	2896	tni-3
WBGene00006586	3075	tni-4
WBGene00006587	32141	tnt-2
WBGene00006588	8098	tnt-3
WBGene00006589	1967	tnt-4
WBGene00006590	6792	toc-1
WBGene00006591	968	toh-1
WBGene00006592	1495	dpy-31
WBGene00006593	4487	tol-1
WBGene00006594	1119	tom-1
WBGene00006595	23359	top-1
WBGene00006596	2350	top-3A
WBGene00006597	19	tor-1
WBGene00006598	7	tor-2
WBGene00006599	1461	tpa-1
WBGene00006600	28	tph-1
WBGene00006601	15762	tpi-1
WBGene00006602	1722	tps-1
WBGene00006603	2754	tps-2
WBGene00006604	1870	tra-1
WBGene00006605	6602	tra-2
WBGene00006606	2815	tra-3
WBGene00006607	10838	tre-1
WBGene00006608	5451	tre-2
WBGene00006609	1335	tre-3
WBGene00006610	282	tre-4
WBGene00006611	124	tre-5
WBGene00006612	8	trf-1
WBGene00006613	6034	trm-1
WBGene00006614	65	trp-1
WBGene00006615	259	trp-2
WBGene00006616	185	trp-4
WBGene00006617	25250	tars-1
WBGene00006618	3606	trt-1
WBGene00006619	4199	try-1
WBGene00006620	64	svh-1
WBGene00006621	87	try-3
WBGene00006622	60	try-4
WBGene00006623	36	try-5
WBGene00006624	37	try-6
WBGene00006625	26	try-7
WBGene00006626	48884	tsn-1
WBGene00006627	18	tsp-1
WBGene00006628	19	tsp-2
WBGene00006629	42	tsp-3
WBGene00006630	3	tsp-4
WBGene00006631	0	tsp-5
WBGene00006632	40	tsp-6
WBGene00006633	159	tsp-7
WBGene00006634	970	tsp-8
WBGene00006635	899	tsp-9
WBGene00006636	387	tsp-10
WBGene00006637	281	tsp-11
WBGene00006638	9276	tsp-12
WBGene00006639	128	tsp-13
WBGene00006640	814	tsp-14
WBGene00006641	328	tsp-15
WBGene00006642	143	tsp-16
WBGene00006643	138	tsp-17
WBGene00006644	6	tsp-18
WBGene00006645	10	tsp-19
WBGene00006646	256	tsp-20
WBGene00006647	2290	tsr-1
WBGene00006648	4173	ttb-1
WBGene00006649	1689	tth-1
WBGene00006650	1331	tts-1
WBGene00006651	662	tts-2
WBGene00006652	263	ttx-1
WBGene00006654	30	ttx-3
WBGene00006655	60	tub-1
WBGene00006656	654	twk-1
WBGene00006657	167	twk-2
WBGene00006658	7	twk-3
WBGene00006659	4	twk-4
WBGene00006660	612	twk-5
WBGene00006661	16	twk-6
WBGene00006662	190	twk-7
WBGene00006663	501	twk-8
WBGene00006664	56	twk-9
WBGene00006665	74	twk-10
WBGene00006666	173	twk-11
WBGene00006667	151	twk-12
WBGene00006668	358	twk-13
WBGene00006669	32	twk-14
WBGene00006670	342	twk-16
WBGene00006671	229	twk-17
WBGene00006672	1318	twk-18
WBGene00006673	2	twk-20
WBGene00006674	53	twk-21
WBGene00006675	527	twk-22
WBGene00006676	24	twk-23
WBGene00006677	258	twk-24
WBGene00006678	425	twk-25
WBGene00006679	275	twk-26
WBGene00006680	77	twk-28
WBGene00006681	80	twk-29
WBGene00006682	170	twk-30
WBGene00006683	398	twk-31
WBGene00006684	37	twk-32
WBGene00006685	355	twk-33
WBGene00006686	677	twk-34
WBGene00006687	36	twk-35
WBGene00006688	26	twk-36
WBGene00006689	7	twk-37
WBGene00006690	95	twk-39
WBGene00006691	60	twk-40
WBGene00006692	364	twk-42
WBGene00006693	214	twk-43
WBGene00006694	1	twk-44
WBGene00006695	74	twk-45
WBGene00006696	269	twk-46
WBGene00006697	10071	uaf-1
WBGene00006698	6760	uaf-2
WBGene00006699	51500	uba-1
WBGene00006700	8890	uba-2
WBGene00006701	2108	ubc-1
WBGene00006702	8048	ubc-3
WBGene00006703	5504	ubc-6
WBGene00006704	22514	ubc-7
WBGene00006705	380	ubc-8
WBGene00006706	20488	ubc-9
WBGene00006707	5493	ubc-12
WBGene00006708	6571	ubc-13
WBGene00006709	2679	ubc-14
WBGene00006710	2171	ubc-15
WBGene00006711	2655	ubc-16
WBGene00006712	91	ubc-17
WBGene00006713	12532	ubc-18
WBGene00006714	312	ubc-19
WBGene00006715	9089	ubc-20
WBGene00006716	10	ubc-21
WBGene00006717	29	ubc-22
WBGene00006718	142	ubc-23
WBGene00006719	17	ubc-24
WBGene00006720	17257	ubc-25
WBGene00006721	842	ubh-1
WBGene00006722	1721	ubh-2
WBGene00006723	3567	ubh-3
WBGene00006724	8058	ubh-4
WBGene00006725	68697	rps-27A
WBGene00006726	1650	ubl-5
WBGene00006727	93031	ubq-1
WBGene00006728	91132	ubq-2
WBGene00006729	1878	ucp-4
WBGene00006730	7611	uev-1
WBGene00006731	9	uev-2
WBGene00006732	1681	uev-3
WBGene00006733	10131	ufd-1
WBGene00006734	16520	ufd-2
WBGene00006735	4475	ula-1
WBGene00006736	10099	ulp-1
WBGene00006737	9802	ulp-2
WBGene00006738	984	ulp-3
WBGene00006739	10031	ulp-4
WBGene00006740	1300	ulp-5
WBGene00006741	486	unc-1
WBGene00006742	925	unc-2
WBGene00006743	173	unc-3
WBGene00006744	15	unc-4
WBGene00006745	1323	unc-5
WBGene00006746	878	unc-6
WBGene00006747	247	unc-7
WBGene00006748	40	unc-8
WBGene00006749	409	unc-9
WBGene00006750	496	unc-10
WBGene00006751	6117	unc-11
WBGene00006752	1234	unc-13
WBGene00006753	3130	unc-14
WBGene00006754	51946	unc-15
WBGene00006755	10733	unc-16
WBGene00006756	174	unc-17
WBGene00006757	4188	unc-18
WBGene00006759	19330	unc-22
WBGene00006760	1321	unc-23
WBGene00006761	94	unc-24
WBGene00006762	628	unc-25
WBGene00006763	2872	unc-26
WBGene00006764	36100	unc-27
WBGene00006765	140	unc-29
WBGene00006766	126	unc-30
WBGene00006767	338	unc-31
WBGene00006768	15029	unc-32
WBGene00006769	3443	unc-33
WBGene00006770	4705	unc-34
WBGene00006771	8709	tln-1
WBGene00006772	626	unc-36
WBGene00006773	8882	unc-37
WBGene00006774	138	unc-38
WBGene00006775	204	unc-39
WBGene00006776	13492	unc-40
WBGene00006777	338	unc-41
WBGene00006778	176	unc-42
WBGene00006779	5886	unc-43
WBGene00006780	15561	unc-44
WBGene00006781	5639	unc-45
WBGene00006782	22	unc-46
WBGene00006783	57	unc-47
WBGene00006784	832	unc-49
WBGene00006785	5987	unc-50
WBGene00006786	2614	unc-51
WBGene00006787	16479	unc-52
WBGene00006788	1307	unc-53
WBGene00006789	105419	unc-54
WBGene00006790	25	unc-55
WBGene00006791	8205	unc-57
WBGene00006792	383	unc-58
WBGene00006793	9931	unc-59
WBGene00006794	3187	unc-60
WBGene00006795	9882	unc-61
WBGene00006796	3822	unc-62
WBGene00006797	204	unc-63
WBGene00006798	1111	unc-64
WBGene00006801	6338	unc-68
WBGene00006802	1979	unc-69
WBGene00006803	13123	unc-70
WBGene00006804	9937	unc-71
WBGene00006805	5486	unc-73
WBGene00006807	159	unc-75
WBGene00006808	6733	unc-76
WBGene00006809	285	unc-77
WBGene00006810	2258	unc-78
WBGene00006811	310	unc-79
WBGene00006812	1049	unc-80
WBGene00006814	2007	unc-82
WBGene00006815	3751	unc-83
WBGene00006816	6049	unc-84
WBGene00006817	7363	unc-85
WBGene00006818	241	unc-86
WBGene00006819	28615	unc-87
WBGene00006820	9562	unc-89
WBGene00006822	118	unc-93
WBGene00006823	6038	unc-94
WBGene00006824	1078	unc-95
WBGene00006825	965	unc-96
WBGene00006826	3624	unc-97
WBGene00006827	844	unc-98
WBGene00006829	3321	unc-101
WBGene00006830	497	unc-103
WBGene00006831	1085	unc-104
WBGene00006832	387	unc-105
WBGene00006833	12449	unc-108
WBGene00006836	5135	unc-112
WBGene00006839	5668	unc-115
WBGene00006840	11045	unc-116
WBGene00006843	1064	unc-119
WBGene00006844	1299	unc-120
WBGene00006845	143	unc-122
WBGene00006852	467	unc-129
WBGene00006853	533	unc-130
WBGene00006856	19036	usp-14
WBGene00006861	2507	cal-5
WBGene00006862	1267	pnk-4
WBGene00006863	3084	gyg-1
WBGene00006864	88	npr-16
WBGene00006865	113	slcf-2
WBGene00006868	12792	vab-1
WBGene00006869	553	vab-2
WBGene00006870	745	vab-3
WBGene00006873	86	vab-7
WBGene00006874	1846	vab-8
WBGene00006875	387	vab-9
WBGene00006876	22020	vab-10
WBGene00006881	205	vab-15
WBGene00006882	996	vab-19
WBGene00006886	238	vap-1
WBGene00006887	2407	vav-1
WBGene00006888	28753	vbh-1
WBGene00006889	4445	pfd-3
WBGene00006890	2452	vem-1
WBGene00006893	1594	spon-1
WBGene00006894	97	ver-1
WBGene00006895	5	ver-2
WBGene00006896	2578	ver-3
WBGene00006897	136	ver-4
WBGene00006902	1773	vet-6
WBGene00006910	11553	vha-1
WBGene00006911	44038	vha-2
WBGene00006912	4655	vha-3
WBGene00006913	13520	vha-4
WBGene00006914	10023	vha-5
WBGene00006915	16523	vha-6
WBGene00006916	9635	vha-7
WBGene00006917	26852	vha-8
WBGene00006918	10637	vha-9
WBGene00006919	16725	vha-10
WBGene00006920	15202	vha-11
WBGene00006921	30093	vha-12
WBGene00006922	444	vhl-1
WBGene00006923	1803	vhp-1
WBGene00006924	116855	vig-1
WBGene00006925	320052	vit-1
WBGene00006926	1189329	vit-2
WBGene00006927	151356	vit-3
WBGene00006928	98119	vit-4
WBGene00006929	487756	vit-5
WBGene00006930	1626420	vit-6
WBGene00006931	5468	vps-26
WBGene00006932	3587	vps-34
WBGene00006933	10914	vps-35
WBGene00006934	6513	vps-54
WBGene00006935	3976	vars-1
WBGene00006936	18199	glp-4
WBGene00006937	6672	wah-1
WBGene00006938	129	wee-1.1
WBGene00006939	202	wee-1.2
WBGene00006940	16220	wee-1.3
WBGene00006941	20801	wnk-1
WBGene00006942	2321	wrk-1
WBGene00006943	8288	wrm-1
WBGene00006944	5353	wrn-1
WBGene00006945	5332	wars-1
WBGene00006946	2853	prx-10
WBGene00006947	298	wrt-1
WBGene00006948	342	wrt-2
WBGene00006949	171	wrt-3
WBGene00006950	137	wrt-4
WBGene00006951	574	wrt-5
WBGene00006952	105	wrt-6
WBGene00006953	7	wrt-7
WBGene00006954	6	wrt-8
WBGene00006955	86	wrt-9
WBGene00006956	1666	wrt-10
WBGene00006957	6329	wsp-1
WBGene00006958	4759	wve-1
WBGene00006959	12494	xbp-1
WBGene00006960	18	xbx-1
WBGene00006961	10484	xnp-1
WBGene00006962	183	xol-1
WBGene00006963	3254	xpa-1
WBGene00006964	7052	xrn-2
WBGene00006965	29	xtr-1
WBGene00006966	2	xtr-2
WBGene00006967	0	yrn-1
WBGene00006968	4619	yars-2
WBGene00006970	593	zag-1
WBGene00006971	393	zak-1
WBGene00006974	15907	zen-4
WBGene00006975	13896	zfp-1
WBGene00006976	3623	zhp-3
WBGene00006977	13448	zif-1
WBGene00006978	671	zig-1
WBGene00006979	242	zig-2
WBGene00006980	171	zig-3
WBGene00006981	146	zig-4
WBGene00006982	122	zig-5
WBGene00006983	233	zig-6
WBGene00006984	1085	zig-7
WBGene00006985	128	zig-8
WBGene00006986	602	zip-1
WBGene00006987	38	zmp-1
WBGene00006988	6135	zyg-1
WBGene00006993	3760	zyg-8
WBGene00006994	19946	zyg-9
WBGene00006996	18049	zyg-11
WBGene00006997	13668	zyg-12
WBGene00006999	7956	zyx-1
WBGene00007000	14786	tufm-1
WBGene00007001	6040	tufm-2
WBGene00007006	28	npr-3
WBGene00007007	1910	mak-2
WBGene00007008	12900	rfp-1
WBGene00007009	20210	wwp-1
WBGene00007010	10459	alx-1
WBGene00007011	1095	mdt-1.2
WBGene00007012	4094	mdt-4
WBGene00007013	4996	mdt-8
WBGene00007014	1881	mdt-10
WBGene00007015	2225	mdt-11
WBGene00007016	12449	mdt-15
WBGene00007017	7946	mdt-17
WBGene00007018	2461	mdt-18
WBGene00007019	3777	mdt-19
WBGene00007020	1493	mdt-20
WBGene00007021	587	immp-1
WBGene00007022	2699	mdt-22
WBGene00007023	4835	mdt-27
WBGene00007024	26766	plin-1
WBGene00007025	3020	mdt-29
WBGene00007026	982	mdt-31
WBGene00007027	13311	ssl-1
WBGene00007028	14066	trr-1
WBGene00007029	5891	mys-1
WBGene00007030	8596	epc-1
WBGene00007036	11	sod-5
WBGene00007041	305	tag-180
WBGene00007042	23902	pbrm-1
WBGene00007043	2831	algn-10
WBGene00007044	395	cpna-5
WBGene00007045	2323	pgap-2
WBGene00007047	1813	wts-1
WBGene00007048	19127	nfx-1
WBGene00007049	68	tag-191
WBGene00007050	8061	utp-20
WBGene00007053	11160	chd-7
WBGene00007054	4872	scpl-1
WBGene00007055	4754	tag-196
WBGene00007056	514	crn-7
WBGene00007057	5	ant-1.2
WBGene00007058	3013	dmd-6
WBGene00007059	1101	vps-52
WBGene00007060	139	wht-6
WBGene00007062	0	ebp-3
WBGene00007063	957	2L52.1
WBGene00007064	1787	rga-9
WBGene00007065	736	pot-3
WBGene00007066	1	3R5.2
WBGene00007067	36	rabr-2
WBGene00007068	2289	cTel55X.1
WBGene00007070	975	ugt-49
WBGene00007071	4981	AC3.5
WBGene00007072	689	ugt-1
WBGene00007073	326	ugt-2
WBGene00007074	1	AC8.2
WBGene00007075	0	AC8.3
WBGene00007076	0	AC8.4
WBGene00007077	12	AC8.5
WBGene00007078	0	AC8.6
WBGene00007079	0	AC8.7
WBGene00007080	41	sfxn-1.1
WBGene00007081	34	AH6.3
WBGene00007082	124	acs-10
WBGene00007083	8	AH10.2
WBGene00007085	6	AH10.4
WBGene00007087	10164	B0001.2
WBGene00007088	5094	B0001.3
WBGene00007089	4921	B0001.4
WBGene00007090	4346	B0001.5
WBGene00007091	4834	eri-12
WBGene00007092	5973	B0001.7
WBGene00007093	4215	B0001.8
WBGene00007094	3043	B0019.2
WBGene00007096	74	B0024.3
WBGene00007097	44	B0024.4
WBGene00007099	2471	trx-2
WBGene00007100	6317	asps-1
WBGene00007101	6232	B0024.11
WBGene00007102	3725	srdf-3
WBGene00007103	1682	crm-1
WBGene00007104	18	B0024.15
WBGene00007105	9410	znf-207
WBGene00007106	4731	B0035.3
WBGene00007107	4826	pfd-4
WBGene00007108	6727	gspd-1
WBGene00007109	9714	edg-1
WBGene00007110	8999	leo-1
WBGene00007111	11580	sart-3
WBGene00007112	2839	B0035.13
WBGene00007113	3026	B0035.15
WBGene00007114	547	mttu-1
WBGene00007115	137	B0198.2
WBGene00007116	394	B0198.3
WBGene00007117	22	spe-42
WBGene00007118	14335	npp-22
WBGene00007119	77	calf-1
WBGene00007120	320	B0250.3
WBGene00007121	204	B0250.4
WBGene00007122	6990	B0250.5
WBGene00007123	0	srbc-79
WBGene00007124	887	B0250.7
WBGene00007125	29	B0250.8
WBGene00007126	86	dhcr-7
WBGene00007127	1	srbc-78
WBGene00007128	922	memb-1
WBGene00007129	4936	B0272.3
WBGene00007130	1072	B0272.4
WBGene00007131	24	pals-26
WBGene00007132	18	pals-27
WBGene00007133	174	B0284.3
WBGene00007134	0	pals-28
WBGene00007135	7569	cdk-12
WBGene00007136	2119	B0285.3
WBGene00007137	4192	lcmt-1
WBGene00007138	72	B0285.6
WBGene00007139	2113	mnp-1
WBGene00007140	35	cyp-29A4
WBGene00007141	7	pitr-4
WBGene00007142	2723	ttr-18
WBGene00007143	9190	hacl-1
WBGene00007144	6663	prel-1
WBGene00007145	2588	B0334.5
WBGene00007146	73	npr-41
WBGene00007147	86	B0334.9
WBGene00007148	1	B0334.10
WBGene00007149	29	B0334.13
WBGene00007150	20850	acly-2
WBGene00007151	6	B0365.2
WBGene00007152	68	clec-225
WBGene00007153	2812	clec-41
WBGene00007154	40	dhc-3
WBGene00007155	1193	B0379.1
WBGene00007156	37	B0379.2
WBGene00007158	1	B0379.6
WBGene00007159	139	B0379.7
WBGene00007160	0	B0391.1
WBGene00007161	0	B0391.3
WBGene00007162	553	fbxa-153
WBGene00007163	3	fbxa-154
WBGene00007164	56	fbxa-139
WBGene00007165	408	B0391.10
WBGene00007166	2	fbxa-152
WBGene00007167	13555	rbg-3
WBGene00007168	13531	fbxl-2
WBGene00007169	36	B0393.4
WBGene00007170	407	B0393.5
WBGene00007171	7319	gex-5
WBGene00007172	19	B0393.7
WBGene00007173	1	B0393.8
WBGene00007174	82	mboa-1
WBGene00007175	3818	B0395.3
WBGene00007176	234	kcnl-1
WBGene00007177	9	oac-1
WBGene00007178	930	B0457.2
WBGene00007179	1	B0457.4
WBGene00007180	443	B0457.6
WBGene00007181	17	B0462.1
WBGene00007182	126	fbxb-119
WBGene00007183	24	xxxp-1
WBGene00007184	13360	ctr-9
WBGene00007185	3514	nlp-36
WBGene00007186	12196	B0464.6
WBGene00007187	4116	tag-342
WBGene00007188	3206	B0464.9
WBGene00007189	2667	pigm-1
WBGene00007190	214	rmd-3
WBGene00007191	71	lgc-20
WBGene00007192	14619	nduf-11
WBGene00007193	2670	B0491.6
WBGene00007194	1226	dph-5
WBGene00007195	6134	thoc-7
WBGene00007196	7103	B0513.4
WBGene00007197	1984	prdh-1
WBGene00007198	1	B0513.6
WBGene00007199	6	B0513.7
WBGene00007200	207	vamp-8
WBGene00007201	0	exos-4.1
WBGene00007202	1129	B0564.2
WBGene00007203	113	best-1
WBGene00007204	3	best-2
WBGene00007206	0	B0564.6
WBGene00007207	3802	fask-1
WBGene00007208	0	B0564.9
WBGene00007209	32	BE10.1
WBGene00007210	153	agmo-1
WBGene00007211	180	BE10.3
WBGene00007212	39	BE10.4
WBGene00007213	100	C01A2.1
WBGene00007214	249	C01A2.2
WBGene00007215	3913	oxa-1
WBGene00007216	2142	C01A2.4
WBGene00007217	4893	tads-1
WBGene00007218	2	C01A2.6
WBGene00007219	165	mihp-1
WBGene00007220	186	C01B9.1
WBGene00007221	7032	cpna-3
WBGene00007222	104	gldi-10
WBGene00007223	4701	znf-706
WBGene00007224	34	C01G6.2
WBGene00007225	11892	C01G6.3
WBGene00007226	3658	C01G6.4
WBGene00007227	18957	gldi-3
WBGene00007228	1035	acs-7
WBGene00007229	92	C01G6.9
WBGene00007230	41	C01G10.1
WBGene00007231	28	C01G10.4
WBGene00007232	12	C01G10.5
WBGene00007233	8	C01G10.6
WBGene00007234	2841	C01G10.7
WBGene00007235	17639	ahsa-1
WBGene00007236	718	C01G10.9
WBGene00007237	1173	C01G10.10
WBGene00007238	1	C01G10.13
WBGene00007239	9	C01G10.14
WBGene00007240	63	C01G10.15
WBGene00007241	6	txt-12
WBGene00007242	689	madf-5
WBGene00007243	8	nspb-7
WBGene00007244	225	C01G12.3
WBGene00007245	15	cror-1
WBGene00007246	23	nspb-10
WBGene00007247	14	C01G12.7
WBGene00007248	329	catp-4
WBGene00007249	24	C01G12.9
WBGene00007250	22	nspb-8
WBGene00007251	13	nspb-9
WBGene00007252	226	mlt-2
WBGene00007253	32	C01H6.3
WBGene00007254	469	C01H6.4
WBGene00007255	856	cnnm-4
WBGene00007256	11490	swsn-9
WBGene00007257	335	C01H6.8
WBGene00007258	3629	hasp-1
WBGene00007259	0	C02B4.3
WBGene00007260	331	olrn-1
WBGene00007261	1575	lron-3
WBGene00007262	22	jud-4
WBGene00007264	37	C02F4.4
WBGene00007265	0	C02F4.5
WBGene00007266	340	C03A3.1
WBGene00007267	3760	C03A3.2
WBGene00007268	16	C03A3.3
WBGene00007269	44	C03C10.2
WBGene00007270	5616	rei-1
WBGene00007271	208	C03C10.5
WBGene00007273	7	C03C10.7
WBGene00007274	65	C03C11.1
WBGene00007275	109	C03D6.1
WBGene00007277	5130	asfl-1
WBGene00007278	2497	lab-1
WBGene00007279	0	C03E10.1
WBGene00007281	82	C03E10.3
WBGene00007282	2468	clec-223
WBGene00007283	927	clec-222
WBGene00007284	1721	C03H12.1
WBGene00007285	79	C04A11.1
WBGene00007286	696	C04A11.2
WBGene00007287	3708	gck-4
WBGene00007288	35	C04A11.5
WBGene00007289	1	C04B4.1
WBGene00007290	5587	C04B4.2
WBGene00007291	3	lips-2
WBGene00007292	0	C04B4.4
WBGene00007293	0	C04B4.5
WBGene00007294	0	C04B4.6
WBGene00007295	148	C04C11.1
WBGene00007296	2567	arrd-25
WBGene00007297	4337	vsra-1
WBGene00007299	914	C04F12.5
WBGene00007300	5	C04F12.6
WBGene00007301	430	C04F12.7
WBGene00007302	442	C04F12.8
WBGene00007303	267	rnh-1.3
WBGene00007304	110	ttr-39
WBGene00007305	71	ttbk-5
WBGene00007306	28	C04G2.5
WBGene00007307	279	spch-1
WBGene00007308	988	nsph-3.2
WBGene00007309	238	C04G2.10
WBGene00007310	4	irld-21
WBGene00007311	2	C04H4.1
WBGene00007312	1729	C04H5.1
WBGene00007313	346	clec-147
WBGene00007314	23	gcy-29
WBGene00007315	1102	C04H5.7
WBGene00007316	93	nlp-41
WBGene00007317	837	C05A9.2
WBGene00007319	4	C05B5.1
WBGene00007320	172	C05B5.2
WBGene00007321	162	C05B5.4
WBGene00007322	97	C05B5.5
WBGene00007323	8	fbxa-155
WBGene00007324	347	glam-1
WBGene00007325	20	C05C9.1
WBGene00007326	3	C05C9.2
WBGene00007327	338	C05C9.3
WBGene00007328	27	pho-10
WBGene00007329	11750	C05C10.2
WBGene00007330	16468	C05C10.3
WBGene00007331	3707	pho-11
WBGene00007332	19154	C05C10.5
WBGene00007333	23206	ufd-3
WBGene00007334	787	C05C10.7
WBGene00007335	43	C05C12.1
WBGene00007336	1009	C05C12.4
WBGene00007337	78	C05C12.5
WBGene00007338	46	C05C12.6
WBGene00007339	221	C05D12.1
WBGene00007340	234	C05D12.2
WBGene00007341	0	C05D12.4
WBGene00007342	190	C05D12.5
WBGene00007343	128	gmap-2
WBGene00007344	201	gmap-3
WBGene00007345	29	C05E7.3
WBGene00007346	17	frpr-2
WBGene00007347	539	C05G5.1
WBGene00007348	1170	C05G5.2
WBGene00007349	260	C05G5.3
WBGene00007350	8798	sucl-1
WBGene00007351	169	C05G5.5
WBGene00007352	68232	cdc-48.1
WBGene00007353	232	txt-13
WBGene00007354	113	C06A1.3
WBGene00007355	6791	rpb-6
WBGene00007356	6	C06A1.6
WBGene00007357	585	C06A12.3
WBGene00007358	36	lact-6
WBGene00007359	1	C06A12.8
WBGene00007360	0	C06B3.1
WBGene00007361	35	oac-3
WBGene00007362	3825	cyp-35C1
WBGene00007363	1111	stdh-1
WBGene00007364	1	stdh-3
WBGene00007365	269	C06B3.6
WBGene00007366	28	C06B3.7
WBGene00007367	53	nhr-150
WBGene00007368	240	C06B8.2
WBGene00007369	0	C06B8.3
WBGene00007370	6	str-264
WBGene00007372	1735	C06B8.7
WBGene00007373	0	C06B8.11
WBGene00007374	23	C06C3.3
WBGene00007375	68	C06C3.4
WBGene00007376	9	C06C3.5
WBGene00007377	47	C06C3.7
WBGene00007378	62	lido-17
WBGene00007379	0	C06C6.1
WBGene00007380	9	C06C6.6
WBGene00007381	14	C06C6.7
WBGene00007382	7	C06C6.8
WBGene00007383	0	C06C6.9
WBGene00007384	906	swt-3
WBGene00007385	34800	atp-5
WBGene00007386	2572	C06H2.2
WBGene00007387	2085	jmjd-5
WBGene00007388	469	folt-1
WBGene00007389	70	glb-3
WBGene00007390	4364	lmtr-3
WBGene00007391	1823	C06H2.7
WBGene00007392	102	fbxa-156
WBGene00007393	12	fbxa-157
WBGene00007394	1889	C06H5.6
WBGene00007395	1558	dcar-1
WBGene00007396	217	rnp-9
WBGene00007397	60	C07A4.2
WBGene00007398	49	C07A4.3
WBGene00007399	2	clec-162
WBGene00007400	4351	bud-31
WBGene00007401	6	C07A9.5
WBGene00007402	847	ugt-60
WBGene00007403	3946	set-3
WBGene00007404	48	best-5
WBGene00007405	932	C07A9.9
WBGene00007406	0	C07A9.10
WBGene00007407	6	C07B5.2
WBGene00007408	27	C07B5.3
WBGene00007409	246	C07B5.4
WBGene00007410	26	C07B5.6
WBGene00007411	5	C07C7.1
WBGene00007412	6396	stip-1
WBGene00007413	7019	pro-2
WBGene00007414	193	C07E3.3
WBGene00007415	11	C07E3.4
WBGene00007416	16	ceh-57
WBGene00007417	1231	ceh-58
WBGene00007418	9	C07E3.8
WBGene00007419	932	C07E3.9
WBGene00007420	19	C07E3.10
WBGene00007421	196	C07H4.1
WBGene00007422	1307	ugt-17
WBGene00007423	40	C08B6.2
WBGene00007424	281	C08B6.3
WBGene00007425	33	cht-5
WBGene00007426	2	glr-10
WBGene00007427	1	C08B6.6
WBGene00007428	13383	wdr-20
